run,number,label,active_duration_s,trusted_duration_s,ct_samples,ball_ct_mean_m,ball_ct_median_m,ball_ct_rms_m,ball_ct_p90_m,ball_ct_p95_m,ball_ct_max_m,ball_ct_final_m,humanoid_ct_mean_m,humanoid_ct_final_m,sustained_ct_020_time_s,sustained_ct_050_time_s,commanded_speed_mps,humanoid_speed_median_mps,humanoid_speed_p90_mps,direction_error_median_deg,direction_error_p90_deg,lateral_speed_median_mps,low_clearance_swings,severe_clearance_swings,total_swings,low_clearance_toe_limited,swing_peak_clearance_median_m,chest_drop_q95_m,chest_drop_max_m,chest_tilt_q95_deg,ball_position_jump_m,ball_position_jump_time_s,rejected_ball_chest_sync_samples,ball_velocity_spikes_over_5mps,policy_ticks,policy_dt_p99_ms,policy_dt_max_ms,runtime_overruns,runtime_missed_cycles,runtime_max_loop_ms,runtime_mocap_stale_events,note
205524,2,205524 / E02,7.839926481246948,7.835467576980591,131,0.1333097241005321,0.1255965983670188,0.1581608141768778,0.2712339737395751,0.2801770288043873,0.2811066033002666,0.2811066033002666,0.10838338787580251,0.4936666062179878,2.8607935905456543,,0.4,0.3722721585583912,0.5763139583451797,33.56622087872609,82.79889145857726,0.19372822715758595,4,1,19,4,0.05841231658758371,0.10817255184633749,0.1313368758097565,14.383569925026165,,,0,0,392,20.235061645507812,21.413087844848633,0,0,0.0,0,Moderate late drift
224829,1,224829 / E01,8.39976191520691,8.397497653961182,140,0.19492373796810447,0.12974465090404766,0.30286137383230016,0.4625624379911747,0.8600860162604801,0.9158855980327846,0.8884454719588675,0.0796704396443113,0.2901777681699576,6.400734901428223,7.600433588027954,0.4,0.6220605858714741,0.7714298141916403,17.80530632469997,50.70478791540837,0.18971567645628207,5,2,21,5,0.05287470954019173,0.10291471615484502,0.12448592961521965,20.063620500664253,,,26,0,419,20.161664485931396,39.980173110961914,0,0,0.0,1,Late ball escape + late mocap dropout
224829,2,224829 / E02,7.239757061004639,6.038763046264648,101,0.07507839089816729,0.06966429970273322,0.09203792338541951,0.14253183110804327,0.15252799455565677,0.15504371781886397,0.13983939147675573,0.049609087184196154,0.07142793508409344,,,0.4,0.6277804694569068,0.8383302588805317,20.14702501008685,34.78214097337064,0.1946973868723976,6,1,15,6,0.0469345939454918,0.09646038897506773,0.10996317513553355,16.53027606213256,1.4558113675213442,6.091995000839233,0,0,362,20.181989669799805,20.214319229125977,0,0,0.0,0,Best CT; truncate before mocap jump
224829,3,224829 / E03,9.23973822593689,9.236605644226074,154,0.14202745077592932,0.0687127196434236,0.21091467181639256,0.423870941066662,0.5009264595746366,0.5091151343422698,0.5091151343422698,0.16718088389887728,0.5099333240666127,3.580308437347412,8.800410509109497,0.4,0.5268284370271145,0.7264939420241481,23.25067623081572,62.214059234062795,0.18126813590227103,3,1,22,2,0.05765314824058883,0.09056259888942614,0.1572311136394372,17.216930486392116,,,0,0,462,20.180273056030273,20.249366760253906,2,7,9.440269,0,Ball and humanoid drift together
224829,5,224829 / E05,8.119663953781128,8.11794662475586,135,0.21223475143383402,0.1589185966398971,0.2839245230575911,0.5573304944735409,0.5681676235479272,0.5738366471923818,0.5642179996455738,0.1942097289191737,0.6662026975807592,3.760529041290283,6.880158424377441,0.4,0.655075763853137,0.8415820125043096,17.82104048563349,59.59332122477083,0.1623316627387857,3,1,20,3,0.04646524875362729,0.10122878448302464,0.1887502416032707,17.318778745162316,,,0,0,406,20.187702178955078,20.20740509033203,0,0,0.0,0,Ball and humanoid drift together
224829,8,224829 / E08,7.59983229637146,7.5967652797698975,127,0.08226902159526679,0.07315292996763284,0.10100199474537218,0.178242384196151,0.1932955669427426,0.20114862425242022,0.11951714332233403,0.07121222996018577,0.25220771608950526,,,0.4,0.6506551829635094,0.7796617288763942,17.32668637049634,43.02266342595032,0.1853927946804871,1,1,17,0,0.050543687224336414,0.08935753385061808,0.09516909375143645,17.132470712635953,,,0,0,381,20.18176794052124,20.196199417114258,0,0,0.0,0,Low-CT reference
